account_name,campaign_id,adset_id,campaign_name,adset_name,effective_status,delivery_status,daily_budget,bid_amount,bid_strategy,budget_optimization,roas_target,objective,optimization_goal,geo_countries,language,creation_date,start_time
ACC-06,730126042444416285,730118075829674367,slg:compact-walk-in-tubs-offers-77_[ch=59424]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:927871_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:32109,adst_slg:compact-walk-in-tubs-offers-77_[ch=59424]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:927871_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:32109,PAUSED,CAMPAIGN_OFF,508.0,,LOWEST_COST_WITH_MIN_ROAS,ABO,0.83,OUTCOME_SALES,VALUE,"[""US"", ""IN"", ""AL"", ""NP"", ""MO"", ""SN"", ""GE"", ""BN"", ""UG"", ""GP"", ""IE"", ""BB"", ""CI"", ""AZ"", ""TZ"", ""LY"", ""MQ"", ""MM"", ""CM"", ""BW"", ""IT"", ""ET"", ""KZ"", ""NA"", ""MG"", ""NC"", ""MD"", ""FJ"", ""BY"", ""JE"", ""JP"", ""GU"", ""YE"", ""ZM"", ""IM"", ""HT"", ""KH"", ""AW"", ""PF"", ""LB"", ""AF"", ""BM"", ""GY"", ""AM"", ""MW"", ""AG"", ""RW"", ""GG"", ""GM"", ""FO"", ""MY"", ""LC"", ""KY"", ""BJ"", ""AD"", ""GD"", ""VI"", ""BZ"", ""VC"", ""MN"", ""MZ"", ""MX"", ""ML"", ""AO"", ""GF"", ""UZ"", ""DJ"", ""BF"", ""MC"", ""TG"", ""GL"", ""GA"", ""NL"", ""GI"", ""CD"", ""KG"", ""PG"", ""BT"", ""KN"", ""SZ"", ""LS"", ""LA"", ""LI"", ""NZ"", ""MP"", ""SR"", ""SC"", ""VG"", ""TC"", ""DM"", ""MR"", ""AX"", ""SY"", ""SM"", ""NO"", ""SL"", ""NE"", ""CG"", ""AI"", ""YT"", ""LR"", ""CV"", ""GN"", ""TM"", ""BI"", ""CA"", ""PK"", ""TJ"", ""VU"", ""SB"", ""ER"", ""WS"", ""AS"", ""FK"", ""GQ"", ""TO"", ""KM"", ""SA"", ""PW"", ""FM"", ""CF"", ""SO"", ""MH"", ""VA"", ""TD"", ""KI"", ""ST"", ""TV"", ""NR"", ""RE"", ""AQ"", ""BV"", ""IO"", ""CX"", ""CC"", ""CK"", ""ZA"", ""TF"", ""GW"", ""HM"", ""MS"", ""NU"", ""NF"", ""PN"", ""KR"", ""SH"", ""PM"", ""GS"", ""SJ"", ""TL"", ""TK"", ""ES"", ""UM"", ""WF"", ""EH"", ""SE"", ""CH"", ""TR"", ""AE"", ""GB"", ""IL"", ""DO"", ""FI"", ""DK"", ""BE"", ""PA"", ""JO"", ""GR"", ""VE"", ""AR"", ""AU"", ""CL"", ""PE"", ""ID"", ""AT"", ""PH"", ""KW"", ""HK"", ""BR"", ""CN"", ""HR"", ""PL"", ""NG"", ""PT"", ""LU"", ""BG"", ""CZ"", ""SI"", ""CO"", ""IS"", ""SK"", ""LT"", ""TT"", ""BD"", ""LK"", ""KE"", ""HU"", ""MA"", ""CY"", ""EG"", ""JM"", ""EC"", ""RO"", ""BO"", ""GT"", ""CR"", ""QA"", ""SV"", ""HN"", ""NI"", ""FR"", ""PY"", ""UY"", ""PR"", ""BA"", ""PS"", ""TN"", ""BH"", ""VN"", ""GH"", ""MU"", ""DE"", ""MT"", ""BS"", ""MV"", ""OM"", ""MK"", ""EE"", ""LV"", ""IQ"", ""DZ""]",en,2026-04-22 11:16:39+00,2026-04-22 11:16:41+00
ACC-06,730131506992605095,730133242685719436,slg:compact-walk-in-tubs-offers-77_[ch=19728]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:906805_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:10757,adst_slg:compact-walk-in-tubs-offers-77_[ch=19728]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:906805_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:10757,PAUSED,CAMPAIGN_OFF,508.0,,LOWEST_COST_WITH_MIN_ROAS,ABO,0.83,OUTCOME_SALES,VALUE,"[""US"", ""IN"", ""AL"", ""NP"", ""MO"", ""SN"", ""GE"", ""BN"", ""UG"", ""GP"", ""IE"", ""BB"", ""CI"", ""AZ"", ""TZ"", ""LY"", ""MQ"", ""MM"", ""CM"", ""BW"", ""IT"", ""ET"", ""KZ"", ""NA"", ""MG"", ""NC"", ""MD"", ""FJ"", ""BY"", ""JE"", ""JP"", ""GU"", ""YE"", ""ZM"", ""IM"", ""HT"", ""KH"", ""AW"", ""PF"", ""LB"", ""AF"", ""BM"", ""GY"", ""AM"", ""MW"", ""AG"", ""RW"", ""GG"", ""GM"", ""FO"", ""MY"", ""LC"", ""KY"", ""BJ"", ""AD"", ""GD"", ""VI"", ""BZ"", ""VC"", ""MN"", ""MZ"", ""MX"", ""ML"", ""AO"", ""GF"", ""UZ"", ""DJ"", ""BF"", ""MC"", ""TG"", ""GL"", ""GA"", ""NL"", ""GI"", ""CD"", ""KG"", ""PG"", ""BT"", ""KN"", ""SZ"", ""LS"", ""LA"", ""LI"", ""NZ"", ""MP"", ""SR"", ""SC"", ""VG"", ""TC"", ""DM"", ""MR"", ""AX"", ""SY"", ""SM"", ""NO"", ""SL"", ""NE"", ""CG"", ""AI"", ""YT"", ""LR"", ""CV"", ""GN"", ""TM"", ""BI"", ""CA"", ""PK"", ""TJ"", ""VU"", ""SB"", ""ER"", ""WS"", ""AS"", ""FK"", ""GQ"", ""TO"", ""KM"", ""SA"", ""PW"", ""FM"", ""CF"", ""SO"", ""MH"", ""VA"", ""TD"", ""KI"", ""ST"", ""TV"", ""NR"", ""RE"", ""AQ"", ""BV"", ""IO"", ""CX"", ""CC"", ""CK"", ""ZA"", ""TF"", ""GW"", ""HM"", ""MS"", ""NU"", ""NF"", ""PN"", ""KR"", ""SH"", ""PM"", ""GS"", ""SJ"", ""TL"", ""TK"", ""ES"", ""UM"", ""WF"", ""EH"", ""SE"", ""CH"", ""TR"", ""AE"", ""GB"", ""IL"", ""DO"", ""FI"", ""DK"", ""BE"", ""PA"", ""JO"", ""GR"", ""VE"", ""AR"", ""AU"", ""CL"", ""PE"", ""ID"", ""AT"", ""PH"", ""KW"", ""HK"", ""BR"", ""CN"", ""HR"", ""PL"", ""NG"", ""PT"", ""LU"", ""BG"", ""CZ"", ""SI"", ""CO"", ""IS"", ""SK"", ""LT"", ""TT"", ""BD"", ""LK"", ""KE"", ""HU"", ""MA"", ""CY"", ""EG"", ""JM"", ""EC"", ""RO"", ""BO"", ""GT"", ""CR"", ""QA"", ""SV"", ""HN"", ""NI"", ""FR"", ""PY"", ""UY"", ""PR"", ""BA"", ""PS"", ""TN"", ""BH"", ""VN"", ""GH"", ""MU"", ""DE"", ""MT"", ""BS"", ""MV"", ""OM"", ""MK"", ""EE"", ""LV"", ""IQ"", ""DZ""]",en,2026-04-22 11:16:40+00,2026-04-22 11:16:41+00
ACC-06,730166380703799847,730133562137674480,slg:compact-walk-in-tubs-offers-77_[ch=40381]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:193839_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:14092,adst_slg:compact-walk-in-tubs-offers-77_[ch=40381]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:193839_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:14092,PAUSED,CAMPAIGN_OFF,508.0,,LOWEST_COST_WITH_MIN_ROAS,ABO,0.83,OUTCOME_SALES,VALUE,"[""US"", ""IN"", ""AL"", ""NP"", ""MO"", ""SN"", ""GE"", ""BN"", ""UG"", ""GP"", ""IE"", ""BB"", ""CI"", ""AZ"", ""TZ"", ""LY"", ""MQ"", ""MM"", ""CM"", ""BW"", ""IT"", ""ET"", ""KZ"", ""NA"", ""MG"", ""NC"", ""MD"", ""FJ"", ""BY"", ""JE"", ""JP"", ""GU"", ""YE"", ""ZM"", ""IM"", ""HT"", ""KH"", ""AW"", ""PF"", ""LB"", ""AF"", ""BM"", ""GY"", ""AM"", ""MW"", ""AG"", ""RW"", ""GG"", ""GM"", ""FO"", ""MY"", ""LC"", ""KY"", ""BJ"", ""AD"", ""GD"", ""VI"", ""BZ"", ""VC"", ""MN"", ""MZ"", ""MX"", ""ML"", ""AO"", ""GF"", ""UZ"", ""DJ"", ""BF"", ""MC"", ""TG"", ""GL"", ""GA"", ""NL"", ""GI"", ""CD"", ""KG"", ""PG"", ""BT"", ""KN"", ""SZ"", ""LS"", ""LA"", ""LI"", ""NZ"", ""MP"", ""SR"", ""SC"", ""VG"", ""TC"", ""DM"", ""MR"", ""AX"", ""SY"", ""SM"", ""NO"", ""SL"", ""NE"", ""CG"", ""AI"", ""YT"", ""LR"", ""CV"", ""GN"", ""TM"", ""BI"", ""CA"", ""PK"", ""TJ"", ""VU"", ""SB"", ""ER"", ""WS"", ""AS"", ""FK"", ""GQ"", ""TO"", ""KM"", ""SA"", ""PW"", ""FM"", ""CF"", ""SO"", ""MH"", ""VA"", ""TD"", ""KI"", ""ST"", ""TV"", ""NR"", ""RE"", ""AQ"", ""BV"", ""IO"", ""CX"", ""CC"", ""CK"", ""ZA"", ""TF"", ""GW"", ""HM"", ""MS"", ""NU"", ""NF"", ""PN"", ""KR"", ""SH"", ""PM"", ""GS"", ""SJ"", ""TL"", ""TK"", ""ES"", ""UM"", ""WF"", ""EH"", ""SE"", ""CH"", ""TR"", ""AE"", ""GB"", ""IL"", ""DO"", ""FI"", ""DK"", ""BE"", ""PA"", ""JO"", ""GR"", ""VE"", ""AR"", ""AU"", ""CL"", ""PE"", ""ID"", ""AT"", ""PH"", ""KW"", ""HK"", ""BR"", ""CN"", ""HR"", ""PL"", ""NG"", ""PT"", ""LU"", ""BG"", ""CZ"", ""SI"", ""CO"", ""IS"", ""SK"", ""LT"", ""TT"", ""BD"", ""LK"", ""KE"", ""HU"", ""MA"", ""CY"", ""EG"", ""JM"", ""EC"", ""RO"", ""BO"", ""GT"", ""CR"", ""QA"", ""SV"", ""HN"", ""NI"", ""FR"", ""PY"", ""UY"", ""PR"", ""BA"", ""PS"", ""TN"", ""BH"", ""VN"", ""GH"", ""MU"", ""DE"", ""MT"", ""BS"", ""MV"", ""OM"", ""MK"", ""EE"", ""LV"", ""IQ"", ""DZ""]",en,2026-04-22 11:16:49+00,2026-04-22 11:16:50+00
ACC-06,730111337625209643,730130012030899262,slg:compact-walk-in-tubs-offers-77_[ch=50408]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:281510_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:19534,adst_slg:compact-walk-in-tubs-offers-77_[ch=50408]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:281510_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:19534,PAUSED,CAMPAIGN_OFF,508.0,,LOWEST_COST_WITH_MIN_ROAS,ABO,0.83,OUTCOME_SALES,VALUE,"[""US"", ""IN"", ""AL"", ""NP"", ""MO"", ""SN"", ""GE"", ""BN"", ""UG"", ""GP"", ""IE"", ""BB"", ""CI"", ""AZ"", ""TZ"", ""LY"", ""MQ"", ""MM"", ""CM"", ""BW"", ""IT"", ""ET"", ""KZ"", ""NA"", ""MG"", ""NC"", ""MD"", ""FJ"", ""BY"", ""JE"", ""JP"", ""GU"", ""YE"", ""ZM"", ""IM"", ""HT"", ""KH"", ""AW"", ""PF"", ""LB"", ""AF"", ""BM"", ""GY"", ""AM"", ""MW"", ""AG"", ""RW"", ""GG"", ""GM"", ""FO"", ""MY"", ""LC"", ""KY"", ""BJ"", ""AD"", ""GD"", ""VI"", ""BZ"", ""VC"", ""MN"", ""MZ"", ""MX"", ""ML"", ""AO"", ""GF"", ""UZ"", ""DJ"", ""BF"", ""MC"", ""TG"", ""GL"", ""GA"", ""NL"", ""GI"", ""CD"", ""KG"", ""PG"", ""BT"", ""KN"", ""SZ"", ""LS"", ""LA"", ""LI"", ""NZ"", ""MP"", ""SR"", ""SC"", ""VG"", ""TC"", ""DM"", ""MR"", ""AX"", ""SY"", ""SM"", ""NO"", ""SL"", ""NE"", ""CG"", ""AI"", ""YT"", ""LR"", ""CV"", ""GN"", ""TM"", ""BI"", ""CA"", ""PK"", ""TJ"", ""VU"", ""SB"", ""ER"", ""WS"", ""AS"", ""FK"", ""GQ"", ""TO"", ""KM"", ""SA"", ""PW"", ""FM"", ""CF"", ""SO"", ""MH"", ""VA"", ""TD"", ""KI"", ""ST"", ""TV"", ""NR"", ""RE"", ""AQ"", ""BV"", ""IO"", ""CX"", ""CC"", ""CK"", ""ZA"", ""TF"", ""GW"", ""HM"", ""MS"", ""NU"", ""NF"", ""PN"", ""KR"", ""SH"", ""PM"", ""GS"", ""SJ"", ""TL"", ""TK"", ""ES"", ""UM"", ""WF"", ""EH"", ""SE"", ""CH"", ""TR"", ""AE"", ""GB"", ""IL"", ""DO"", ""FI"", ""DK"", ""BE"", ""PA"", ""JO"", ""GR"", ""VE"", ""AR"", ""AU"", ""CL"", ""PE"", ""ID"", ""AT"", ""PH"", ""KW"", ""HK"", ""BR"", ""CN"", ""HR"", ""PL"", ""NG"", ""PT"", ""LU"", ""BG"", ""CZ"", ""SI"", ""CO"", ""IS"", ""SK"", ""LT"", ""TT"", ""BD"", ""LK"", ""KE"", ""HU"", ""MA"", ""CY"", ""EG"", ""JM"", ""EC"", ""RO"", ""BO"", ""GT"", ""CR"", ""QA"", ""SV"", ""HN"", ""NI"", ""FR"", ""PY"", ""UY"", ""PR"", ""BA"", ""PS"", ""TN"", ""BH"", ""VN"", ""GH"", ""MU"", ""DE"", ""MT"", ""BS"", ""MV"", ""OM"", ""MK"", ""EE"", ""LV"", ""IQ"", ""DZ""]",en,2026-04-22 11:16:51+00,2026-04-22 11:16:52+00
ACC-06,730127383102421456,730163431163590035,slg:compact-walk-in-tubs-offers-77_[ch=30681]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:193839_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:22104,adst_slg:compact-walk-in-tubs-offers-77_[ch=30681]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:193839_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:22104,PAUSED,CAMPAIGN_OFF,508.0,,LOWEST_COST_WITH_MIN_ROAS,ABO,0.83,OUTCOME_SALES,VALUE,"[""US"", ""IN"", ""AL"", ""NP"", ""MO"", ""SN"", ""GE"", ""BN"", ""UG"", ""GP"", ""IE"", ""BB"", ""CI"", ""AZ"", ""TZ"", ""LY"", ""MQ"", ""MM"", ""CM"", ""BW"", ""IT"", ""ET"", ""KZ"", ""NA"", ""MG"", ""NC"", ""MD"", ""FJ"", ""BY"", ""JE"", ""JP"", ""GU"", ""YE"", ""ZM"", ""IM"", ""HT"", ""KH"", ""AW"", ""PF"", ""LB"", ""AF"", ""BM"", ""GY"", ""AM"", ""MW"", ""AG"", ""RW"", ""GG"", ""GM"", ""FO"", ""MY"", ""LC"", ""KY"", ""BJ"", ""AD"", ""GD"", ""VI"", ""BZ"", ""VC"", ""MN"", ""MZ"", ""MX"", ""ML"", ""AO"", ""GF"", ""UZ"", ""DJ"", ""BF"", ""MC"", ""TG"", ""GL"", ""GA"", ""NL"", ""GI"", ""CD"", ""KG"", ""PG"", ""BT"", ""KN"", ""SZ"", ""LS"", ""LA"", ""LI"", ""NZ"", ""MP"", ""SR"", ""SC"", ""VG"", ""TC"", ""DM"", ""MR"", ""AX"", ""SY"", ""SM"", ""NO"", ""SL"", ""NE"", ""CG"", ""AI"", ""YT"", ""LR"", ""CV"", ""GN"", ""TM"", ""BI"", ""CA"", ""PK"", ""TJ"", ""VU"", ""SB"", ""ER"", ""WS"", ""AS"", ""FK"", ""GQ"", ""TO"", ""KM"", ""SA"", ""PW"", ""FM"", ""CF"", ""SO"", ""MH"", ""VA"", ""TD"", ""KI"", ""ST"", ""TV"", ""NR"", ""RE"", ""AQ"", ""BV"", ""IO"", ""CX"", ""CC"", ""CK"", ""ZA"", ""TF"", ""GW"", ""HM"", ""MS"", ""NU"", ""NF"", ""PN"", ""KR"", ""SH"", ""PM"", ""GS"", ""SJ"", ""TL"", ""TK"", ""ES"", ""UM"", ""WF"", ""EH"", ""SE"", ""CH"", ""TR"", ""AE"", ""GB"", ""IL"", ""DO"", ""FI"", ""DK"", ""BE"", ""PA"", ""JO"", ""GR"", ""VE"", ""AR"", ""AU"", ""CL"", ""PE"", ""ID"", ""AT"", ""PH"", ""KW"", ""HK"", ""BR"", ""CN"", ""HR"", ""PL"", ""NG"", ""PT"", ""LU"", ""BG"", ""CZ"", ""SI"", ""CO"", ""IS"", ""SK"", ""LT"", ""TT"", ""BD"", ""LK"", ""KE"", ""HU"", ""MA"", ""CY"", ""EG"", ""JM"", ""EC"", ""RO"", ""BO"", ""GT"", ""CR"", ""QA"", ""SV"", ""HN"", ""NI"", ""FR"", ""PY"", ""UY"", ""PR"", ""BA"", ""PS"", ""TN"", ""BH"", ""VN"", ""GH"", ""MU"", ""DE"", ""MT"", ""BS"", ""MV"", ""OM"", ""MK"", ""EE"", ""LV"", ""IQ"", ""DZ""]",en,2026-04-22 11:16:53+00,2026-04-22 11:16:54+00
ACC-06,730127797887244196,730122363837727299,slg:compact-walk-in-tubs-offers-77_[ch=20110]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:281510_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:25356,adst_slg:compact-walk-in-tubs-offers-77_[ch=20110]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:281510_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:25356,PAUSED,CAMPAIGN_OFF,508.0,,LOWEST_COST_WITH_MIN_ROAS,ABO,0.83,OUTCOME_SALES,VALUE,"[""US"", ""IN"", ""AL"", ""NP"", ""MO"", ""SN"", ""GE"", ""BN"", ""UG"", ""GP"", ""IE"", ""BB"", ""CI"", ""AZ"", ""TZ"", ""LY"", ""MQ"", ""MM"", ""CM"", ""BW"", ""IT"", ""ET"", ""KZ"", ""NA"", ""MG"", ""NC"", ""MD"", ""FJ"", ""BY"", ""JE"", ""JP"", ""GU"", ""YE"", ""ZM"", ""IM"", ""HT"", ""KH"", ""AW"", ""PF"", ""LB"", ""AF"", ""BM"", ""GY"", ""AM"", ""MW"", ""AG"", ""RW"", ""GG"", ""GM"", ""FO"", ""MY"", ""LC"", ""KY"", ""BJ"", ""AD"", ""GD"", ""VI"", ""BZ"", ""VC"", ""MN"", ""MZ"", ""MX"", ""ML"", ""AO"", ""GF"", ""UZ"", ""DJ"", ""BF"", ""MC"", ""TG"", ""GL"", ""GA"", ""NL"", ""GI"", ""CD"", ""KG"", ""PG"", ""BT"", ""KN"", ""SZ"", ""LS"", ""LA"", ""LI"", ""NZ"", ""MP"", ""SR"", ""SC"", ""VG"", ""TC"", ""DM"", ""MR"", ""AX"", ""SY"", ""SM"", ""NO"", ""SL"", ""NE"", ""CG"", ""AI"", ""YT"", ""LR"", ""CV"", ""GN"", ""TM"", ""BI"", ""CA"", ""PK"", ""TJ"", ""VU"", ""SB"", ""ER"", ""WS"", ""AS"", ""FK"", ""GQ"", ""TO"", ""KM"", ""SA"", ""PW"", ""FM"", ""CF"", ""SO"", ""MH"", ""VA"", ""TD"", ""KI"", ""ST"", ""TV"", ""NR"", ""RE"", ""AQ"", ""BV"", ""IO"", ""CX"", ""CC"", ""CK"", ""ZA"", ""TF"", ""GW"", ""HM"", ""MS"", ""NU"", ""NF"", ""PN"", ""KR"", ""SH"", ""PM"", ""GS"", ""SJ"", ""TL"", ""TK"", ""ES"", ""UM"", ""WF"", ""EH"", ""SE"", ""CH"", ""TR"", ""AE"", ""GB"", ""IL"", ""DO"", ""FI"", ""DK"", ""BE"", ""PA"", ""JO"", ""GR"", ""VE"", ""AR"", ""AU"", ""CL"", ""PE"", ""ID"", ""AT"", ""PH"", ""KW"", ""HK"", ""BR"", ""CN"", ""HR"", ""PL"", ""NG"", ""PT"", ""LU"", ""BG"", ""CZ"", ""SI"", ""CO"", ""IS"", ""SK"", ""LT"", ""TT"", ""BD"", ""LK"", ""KE"", ""HU"", ""MA"", ""CY"", ""EG"", ""JM"", ""EC"", ""RO"", ""BO"", ""GT"", ""CR"", ""QA"", ""SV"", ""HN"", ""NI"", ""FR"", ""PY"", ""UY"", ""PR"", ""BA"", ""PS"", ""TN"", ""BH"", ""VN"", ""GH"", ""MU"", ""DE"", ""MT"", ""BS"", ""MV"", ""OM"", ""MK"", ""EE"", ""LV"", ""IQ"", ""DZ""]",en,2026-04-22 11:16:53+00,2026-04-22 11:16:55+00
ACC-06,730114112905253558,730124158805965184,slg:compact-walk-in-tubs-offers-77_[ch=64096]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:281510_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:22079,adst_slg:compact-walk-in-tubs-offers-77_[ch=64096]_vt:_g:WW_bid:ROAS_d:_ibud:4_BN:Adi M_lg:en_plt:AUTO_crf:SV_atr:1DC_st:blue_aid:281510_usr:30_date:20260422_Vid:20650_act:9944_ci:_jid:22079,PAUSED,CAMPAIGN_OFF,508.0,,LOWEST_COST_WITH_MIN_ROAS,ABO,0.83,OUTCOME_SALES,VALUE,"[""US"", ""IN"", ""AL"", ""NP"", ""MO"", ""SN"", ""GE"", ""BN"", ""UG"", ""GP"", ""IE"", ""BB"", ""CI"", ""AZ"", ""TZ"", ""LY"", ""MQ"", ""MM"", ""CM"", ""BW"", ""IT"", ""ET"", ""KZ"", ""NA"", ""MG"", ""NC"", ""MD"", ""FJ"", ""BY"", ""JE"", ""JP"", ""GU"", ""YE"", ""ZM"", ""IM"", ""HT"", ""KH"", ""AW"", ""PF"", ""LB"", ""AF"", ""BM"", ""GY"", ""AM"", ""MW"", ""AG"", ""RW"", ""GG"", ""GM"", ""FO"", ""MY"", ""LC"", ""KY"", ""BJ"", ""AD"", ""GD"", ""VI"", ""BZ"", ""VC"", ""MN"", ""MZ"", ""MX"", ""ML"", ""AO"", ""GF"", ""UZ"", ""DJ"", ""BF"", ""MC"", ""TG"", ""GL"", ""GA"", ""NL"", ""GI"", ""CD"", ""KG"", ""PG"", ""BT"", ""KN"", ""SZ"", ""LS"", ""LA"", ""LI"", ""NZ"", ""MP"", ""SR"", ""SC"", ""VG"", ""TC"", ""DM"", ""MR"", ""AX"", ""SY"", ""SM"", ""NO"", ""SL"", ""NE"", ""CG"", ""AI"", ""YT"", ""LR"", ""CV"", ""GN"", ""TM"", ""BI"", ""CA"", ""PK"", ""TJ"", ""VU"", ""SB"", ""ER"", ""WS"", ""AS"", ""FK"", ""GQ"", ""TO"", ""KM"", ""SA"", ""PW"", ""FM"", ""CF"", ""SO"", ""MH"", ""VA"", ""TD"", ""KI"", ""ST"", ""TV"", ""NR"", ""RE"", ""AQ"", ""BV"", ""IO"", ""CX"", ""CC"", ""CK"", ""ZA"", ""TF"", ""GW"", ""HM"", ""MS"", ""NU"", ""NF"", ""PN"", ""KR"", ""SH"", ""PM"", ""GS"", ""SJ"", ""TL"", ""TK"", ""ES"", ""UM"", ""WF"", ""EH"", ""SE"", ""CH"", ""TR"", ""AE"", ""GB"", ""IL"", ""DO"", ""FI"", ""DK"", ""BE"", ""PA"", ""JO"", ""GR"", ""VE"", ""AR"", ""AU"", ""CL"", ""PE"", ""ID"", ""AT"", ""PH"", ""KW"", ""HK"", ""BR"", ""CN"", ""HR"", ""PL"", ""NG"", ""PT"", ""LU"", ""BG"", ""CZ"", ""SI"", ""CO"", ""IS"", ""SK"", ""LT"", ""TT"", ""BD"", ""LK"", ""KE"", ""HU"", ""MA"", ""CY"", ""EG"", ""JM"", ""EC"", ""RO"", ""BO"", ""GT"", ""CR"", ""QA"", ""SV"", ""HN"", ""NI"", ""FR"", ""PY"", ""UY"", ""PR"", ""BA"", ""PS"", ""TN"", ""BH"", ""VN"", ""GH"", ""MU"", ""DE"", ""MT"", ""BS"", ""MV"", ""OM"", ""MK"", ""EE"", ""LV"", ""IQ"", ""DZ""]",en,2026-04-22 11:16:55+00,2026-04-22 11:16:57+00
ACC-06,730151381790122665,730131504506005231,slg:compact-hearing-aids-today-87_[ch=28754]_vt:_g:US_Only_bid:LC_d:DM_ibud:3_BN:Dana R_lg:en_plt:FB_IG_crf:Car_atr:7DC_st:black_aid:771666_usr:35_date:20260422_Vid:19709_act:9944_ci:1718_jid:262625,adst_slg:compact-hearing-aids-today-87_[ch=28754]_vt:_g:US_Only_bid:LC_d:DM_ibud:3_BN:Dana R_lg:en_plt:FB_IG_crf:Car_atr:7DC_st:black_aid:771666_usr:35_date:20260422_Vid:19709_act:9944_ci:1718_jid:262625,PAUSED,CAMPAIGN_OFF,381.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US""]",en,2026-04-22 15:43:06+00,2026-04-23 01:34:00+00
ACC-06,730129799828726397,730111046148805494,slg:compact-hearing-aids-today-87_[ch=36537]_vt:_g:US_Only_bid:LC_d:DM_ibud:3_BN:Dana R_lg:en_plt:FB_IG_crf:Flex_atr:7DC_st:black_aid:771666_usr:35_date:20260422_Vid:19709_act:9944_ci:3874_jid:310281,adst_slg:compact-hearing-aids-today-87_[ch=36537]_vt:_g:US_Only_bid:LC_d:DM_ibud:3_BN:Dana R_lg:en_plt:FB_IG_crf:Flex_atr:7DC_st:black_aid:771666_usr:35_date:20260422_Vid:19709_act:9944_ci:3874_jid:310281,ACTIVE,ADSET_OFF,381.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US""]",en,2026-04-22 15:43:06+00,2026-04-23 01:34:00+00
ACC-06,730125219381301163,730139754221935098,slg:compact-hearing-aids-today-87_[ch=13564]_vt:_g:US_Only_bid:LC_d:DM_ibud:3_BN:Dana R_lg:en_plt:FB_IG_crf:Flex_atr:7DC_st:black_aid:771666_usr:35_date:20260422_Vid:19709_act:9944_ci:3874_jid:184500,adst_slg:compact-hearing-aids-today-87_[ch=13564]_vt:_g:US_Only_bid:LC_d:DM_ibud:3_BN:Dana R_lg:en_plt:FB_IG_crf:Flex_atr:7DC_st:black_aid:771666_usr:35_date:20260422_Vid:19709_act:9944_ci:3874_jid:184500,ACTIVE,ADSET_OFF,381.0,,LOWEST_COST_WITHOUT_CAP,ABO,,OUTCOME_SALES,VALUE,"[""US""]",en,2026-04-22 15:43:11+00,2026-04-23 01:34:00+00
