adset_id,fb_ad_account_id,account_name,date,spend,impressions,clicks,fb_conversions,estimated_conversions,revenue,profit,roi,rpc,cpa,ctr,cr,first_spend_date,spend_day_no
730110519463104915,9931629033733169,ACC-06,2026-06-11,1.2446,275,22,2,2.0,0.6477,-0.5969,-0.4796,0.3239,0.6223,0.08,0.090909,2026-06-04,8
730110519463104915,9931629033733169,ACC-06,2026-06-12,0.7366,185,8,1,1.0,0.8128,0.0762,0.1034,0.8128,0.7366,0.043243,0.125,2026-06-04,9
730186710239003497,9931629033733169,ACC-06,2026-06-06,2.9972,1333,24,7,7.0,1.5875,-1.4097,-0.4703,0.2268,0.4282,0.018005,0.291667,2026-06-04,3
730186710239003497,9931629033733169,ACC-06,2026-06-07,2.4765,1563,33,9,12.0,4.0513,1.5748,0.6359,0.3376,0.2064,0.021113,0.272727,2026-06-04,4
730186710239003497,9931629033733169,ACC-06,2026-06-08,2.1082,1029,22,4,4.0,0.8382,-1.27,-0.6024,0.2096,0.527,0.02138,0.181818,2026-06-04,5
730186710239003497,9931629033733169,ACC-06,2026-06-09,0.8255,442,8,2,2.0,0.3175,-0.508,-0.6154,0.1588,0.4128,0.0181,0.25,2026-06-04,6
730186710239003497,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,6
730186710239003497,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,6
730186710239003497,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,6
730111395845609920,9931629033733169,ACC-06,2026-06-06,4.9276,1934,53,9,9.0,2.2098,-2.7178,-0.5515,0.2455,0.5475,0.027404,0.169811,2026-06-04,3
730111395845609920,9931629033733169,ACC-06,2026-06-07,4.5085,2008,52,6,6.0,1.5621,-2.9464,-0.6535,0.2604,0.7514,0.025896,0.115385,2026-06-04,4
730111395845609920,9931629033733169,ACC-06,2026-06-08,0.4953,144,3,1,1.0,0.0,-0.4953,-1.0,0.0,0.4953,0.020833,0.333333,2026-06-04,5
730111395845609920,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,5
730111395845609920,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,5
730111395845609920,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,5
730111395845609920,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-04,5
730125507665781732,9931629033733169,ACC-06,2026-06-06,2.3749,1170,66,9,10.0,3.3401,0.9652,0.4064,0.334,0.2375,0.05641,0.136364,2026-06-04,3
730125507665781732,9931629033733169,ACC-06,2026-06-07,2.5908,1713,80,6,6.0,2.2987,-0.2921,-0.1127,0.3831,0.4318,0.046702,0.075,2026-06-04,4
730125507665781732,9931629033733169,ACC-06,2026-06-08,2.3749,1568,92,9,9.0,2.8067,0.4318,0.1818,0.3119,0.2639,0.058673,0.097826,2026-06-04,5
730125507665781732,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,5
730125507665781732,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,5
730125507665781732,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,5
730125507665781732,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-04,5
730115935160817027,9931629033733169,ACC-06,2026-06-06,1.0668,353,15,4,4.0,0.6731,-0.3937,-0.369,0.1683,0.2667,0.042493,0.266667,2026-06-04,3
730115935160817027,9931629033733169,ACC-06,2026-06-07,0.6858,329,17,2,2.0,0.3556,-0.3302,-0.4815,0.1778,0.3429,0.051672,0.117647,2026-06-04,4
730115935160817027,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,4
730115935160817027,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,4
730115935160817027,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,4
730115935160817027,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,4
730115935160817027,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-04,4
730166528742799126,9931629033733169,ACC-06,2026-06-06,0.4318,222,7,5,5.0,0.3556,-0.0762,-0.1765,0.0711,0.0864,0.031532,0.714286,2026-06-04,3
730166528742799126,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,3
730166528742799126,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,3
730166528742799126,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,3
730166528742799126,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-04,3
730166528742799126,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,3
730166528742799126,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,3
730110915615031788,9931629033733169,ACC-06,2026-06-06,1.1557,385,4,0,0.0,0.0,-1.1557,-1.0,0.0,0.0,0.01039,0.0,2026-06-04,3
730110915615031788,9931629033733169,ACC-06,2026-06-07,1.0287,690,15,0,0.0,0.0,-1.0287,-1.0,0.0,0.0,0.021739,0.0,2026-06-04,4
730110915615031788,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,4
730110915615031788,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,4
730110915615031788,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,4
730110915615031788,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,4
730110915615031788,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-04,4
730128019336191931,9931629033733169,ACC-06,2026-06-06,0.8001,336,18,4,4.0,0.762,-0.0381,-0.0476,0.1905,0.2,0.053571,0.222222,2026-06-05,2
730128019336191931,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730128019336191931,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730128019336191931,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730128019336191931,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730128019336191931,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730128019336191931,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730122366975400960,9931629033733169,ACC-06,2026-06-06,0.7874,240,10,0,0.0,0.0,-0.7874,-1.0,0.0,0.0,0.041667,0.0,2026-06-05,2
730122366975400960,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730122366975400960,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730122366975400960,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730122366975400960,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730122366975400960,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730122366975400960,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730112694676213182,9931629033733169,ACC-06,2026-06-06,0.7366,110,5,1,1.0,0.5969,-0.1397,-0.1897,0.5969,0.7366,0.045455,0.2,2026-06-05,2
730112694676213182,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730112694676213182,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730112694676213182,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730112694676213182,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730112694676213182,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730112694676213182,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730130945375719082,9931629033733169,ACC-06,2026-06-06,0.9906,831,15,2,2.0,0.4826,-0.508,-0.5128,0.2413,0.4953,0.018051,0.133333,2026-06-05,2
730130945375719082,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730130945375719082,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730130945375719082,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730130945375719082,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730130945375719082,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730130945375719082,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730196312236759211,9931629033733169,ACC-06,2026-06-06,1.2065,322,23,5,5.0,0.4318,-0.7747,-0.6421,0.0864,0.2413,0.071429,0.217391,2026-06-05,2
730196312236759211,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730196312236759211,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730196312236759211,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730196312236759211,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730196312236759211,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730196312236759211,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730118374528526188,9931629033733169,ACC-06,2026-06-06,0.7239,1342,82,12,12.0,0.6223,-0.1016,-0.1404,0.0519,0.0603,0.061103,0.146341,2026-06-05,2
730118374528526188,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730118374528526188,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730118374528526188,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730118374528526188,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730118374528526188,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730118374528526188,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730112752351511583,9931629033733169,ACC-06,2026-06-06,0.8509,2014,144,12,12.0,0.7239,-0.127,-0.1493,0.0603,0.0709,0.0715,0.083333,2026-06-05,2
730112752351511583,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730112752351511583,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730112752351511583,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730112752351511583,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730112752351511583,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730112752351511583,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730123400842091216,9931629033733169,ACC-06,2026-06-06,0.1651,18,1,0,0.0,0.0,-0.1651,-1.0,0.0,0.0,0.055556,0.0,2026-06-06,1
730123400842091216,9931629033733169,ACC-06,2026-06-07,0.1524,15,2,1,1.0,0.4826,0.3302,2.1667,0.4826,0.1524,0.133333,0.5,2026-06-06,2
730123400842091216,9931629033733169,ACC-06,2026-06-08,0.0381,8,0,0,0.0,0.0,-0.0381,-1.0,0.0,0.0,0.0,,2026-06-06,3
730123400842091216,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,3
730123400842091216,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,3
730123400842091216,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,3
730123400842091216,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,3
730115472277471585,9931629033733169,ACC-06,2026-06-06,0.5969,73,4,2,2.0,0.2667,-0.3302,-0.5532,0.1334,0.2984,0.054795,0.5,2026-06-05,2
730115472277471585,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730115472277471585,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730115472277471585,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730115472277471585,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730115472277471585,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730115472277471585,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730162228060849284,9931629033733169,ACC-06,2026-06-06,2.0066,1543,103,15,16.0,2.2987,0.2921,0.1456,0.1437,0.1254,0.066753,0.145631,2026-06-05,2
730162228060849284,9931629033733169,ACC-06,2026-06-07,3.6449,2363,133,15,15.0,1.7399,-1.905,-0.5226,0.116,0.243,0.056284,0.112782,2026-06-05,3
730162228060849284,9931629033733169,ACC-06,2026-06-08,1.9431,1444,79,10,10.0,1.1303,-0.8128,-0.4183,0.113,0.1943,0.054709,0.126582,2026-06-05,4
730162228060849284,9931629033733169,ACC-06,2026-06-09,0.2794,140,9,1,1.0,0.127,-0.1524,-0.5455,0.127,0.2794,0.064286,0.111111,2026-06-05,5
730162228060849284,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,5
730162228060849284,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,5
730162228060849284,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,5
730116770711011611,9931629033733169,ACC-06,2026-06-06,0.5588,61,1,1,1.0,0.2667,-0.2921,-0.5227,0.2667,0.5588,0.016393,1.0,2026-06-05,2
730116770711011611,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730116770711011611,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730116770711011611,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730116770711011611,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730116770711011611,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730116770711011611,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730127231072134789,9931629033733169,ACC-06,2026-06-06,0.0127,7,0,0,0.0,0.0,-0.0127,-1.0,0.0,0.0,0.0,,2026-06-05,2
730127231072134789,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730127231072134789,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730127231072134789,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730127231072134789,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730127231072134789,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730127231072134789,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730114745807890620,9931629033733169,ACC-06,2026-06-06,0.8763,1793,115,14,14.0,0.8001,-0.0762,-0.087,0.0572,0.0626,0.064138,0.121739,2026-06-05,2
730114745807890620,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730114745807890620,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730114745807890620,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730114745807890620,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730114745807890620,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730114745807890620,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730123724451019061,9931629033733169,ACC-06,2026-06-06,0.7874,49,3,1,1.0,0.5334,-0.254,-0.3226,0.5334,0.7874,0.061224,0.333333,2026-06-05,2
730123724451019061,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730123724451019061,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730123724451019061,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730123724451019061,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730123724451019061,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730123724451019061,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730120119382441228,9931629033733169,ACC-06,2026-06-06,1.016,61,0,0,0.0,0.0,-1.016,-1.0,0.0,0.0,0.0,,2026-06-05,2
730120119382441228,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730120119382441228,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730120119382441228,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730120119382441228,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730120119382441228,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730120119382441228,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730177189914197078,9931629033733169,ACC-06,2026-06-06,0.8382,48,3,0,0.0,0.0,-0.8382,-1.0,0.0,0.0,0.0625,0.0,2026-06-05,2
730177189914197078,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730177189914197078,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730177189914197078,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730177189914197078,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730177189914197078,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730177189914197078,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730120042028458573,9931629033733169,ACC-06,2026-06-06,0.5207,31,1,0,0.0,0.0,-0.5207,-1.0,0.0,0.0,0.032258,0.0,2026-06-05,2
730120042028458573,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730120042028458573,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730120042028458573,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730120042028458573,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730120042028458573,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730120042028458573,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730119049882542255,9931629033733169,ACC-06,2026-06-06,2.4765,135,2,1,1.0,2.3368,-0.1397,-0.0564,2.3368,2.4765,0.014815,0.5,2026-06-05,2
730119049882542255,9931629033733169,ACC-06,2026-06-07,3.7084,145,6,1,1.0,0.3429,-3.3655,-0.9075,0.3429,3.7084,0.041379,0.166667,2026-06-05,3
730119049882542255,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,3
730119049882542255,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,3
730119049882542255,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,3
730119049882542255,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,3
730119049882542255,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,3
730126186176500634,9931629033733169,ACC-06,2026-06-06,1.4478,103,17,0,0.0,0.0,-1.4478,-1.0,0.0,0.0,0.165049,0.0,2026-06-05,2
730126186176500634,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730126186176500634,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730126186176500634,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730126186176500634,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730126186176500634,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730126186176500634,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730132839768151663,9931629033733169,ACC-06,2026-06-06,0.9144,63,0,0,0.0,0.0,-0.9144,-1.0,0.0,0.0,0.0,,2026-06-05,2
730132839768151663,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730132839768151663,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730132839768151663,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730132839768151663,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730132839768151663,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730132839768151663,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730124744069138225,9931629033733169,ACC-06,2026-06-06,0.9525,21,1,1,1.0,0.6096,-0.3429,-0.36,0.6096,0.9525,0.047619,1.0,2026-06-05,2
730124744069138225,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730124744069138225,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730124744069138225,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730124744069138225,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730124744069138225,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730124744069138225,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730124909105419322,9931629033733169,ACC-06,2026-06-06,1.3462,88,9,1,1.0,0.1651,-1.1811,-0.8774,0.1651,1.3462,0.102273,0.111111,2026-06-05,2
730124909105419322,9931629033733169,ACC-06,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730124909105419322,9931629033733169,ACC-06,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730124909105419322,9931629033733169,ACC-06,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730124909105419322,9931629033733169,ACC-06,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730124909105419322,9931629033733169,ACC-06,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730124909105419322,9931629033733169,ACC-06,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730118943503085684,9931629033733169,ACC-06,2026-06-06,1.9177,130,13,3,3.0,0.5461,-1.3716,-0.7152,0.182,0.6392,0.1,0.230769,2026-06-05,2
